"max_depth","eta","nrounds","subsample","colsample_bytree","lambda","alpha","R2_test1","R2_test2","R2_avg","selected"
9,0.01,200,0.6,0.8,0.5,1,0.301562826666121,0.0588015927866755,0.180182209726398,0
9,0.05,200,0.6,0.8,0.5,1,0.476554417223814,0.568347908574354,0.522451162899084,0
9,0.1,200,0.6,0.8,0.5,1,0.531003581605167,0.532479662222489,0.531741621913828,0
9,0.3,200,0.6,0.8,0.5,1,0.408341116907304,0.48738980350638,0.447865460206842,0
3,0.01,200,0.8,0.8,0.5,1,0.354742998611065,0.16539305312386,0.260068025867462,0
3,0.05,200,0.8,0.8,0.5,1,0.63052217567118,0.638075328224688,0.634298751947934,0
3,0.1,200,0.8,0.8,0.5,1,0.614081593732701,0.595143295277626,0.604612444505163,0
3,0.3,200,0.8,0.8,0.5,1,0.441280898000558,0.529285448574052,0.485283173287305,0
5,0.05,200,0.8,0.8,0.5,1,0.599311974326929,0.624897839688979,0.612104907007954,0
5,0.1,200,0.8,0.8,0.5,1,0.579845082494229,0.577824178793859,0.578834630644044,0
5,0.3,200,0.8,0.8,0.5,1,0.475642154365272,0.5531723472048,0.514407250785036,0
7,0.01,200,0.8,0.8,0.5,1,0.339039295568665,0.115425701083348,0.227232498326007,0
7,0.05,200,0.8,0.8,0.5,1,0.560853031217804,0.580408624861726,0.570630828039765,0
7,0.1,200,0.8,0.8,0.5,1,0.603631469861779,0.562447554618859,0.583039512240319,0
7,0.3,200,0.8,0.8,0.5,1,0.592133545220279,0.63207957319694,0.612106559208609,0
9,0.01,200,0.8,0.8,0.5,1,0.355071331574423,0.125148086757494,0.240109709165959,0
9,0.05,200,0.8,0.8,0.5,1,0.58204320936851,0.611949575461321,0.596996392414916,0
9,0.1,200,0.8,0.8,0.5,1,0.574459814837893,0.611759534097067,0.59310967446748,0
9,0.3,200,0.8,0.8,0.5,1,0.547674109420646,0.369966897206441,0.458820503313544,0
3,0.01,200,1,0.8,0.5,1,0.363212441657271,0.149699634280497,0.256456037968884,0
3,0.05,200,1,0.8,0.5,1,0.604104302528315,0.626913543938303,0.615508923233309,0
3,0.1,200,1,0.8,0.5,1,0.621799867572409,0.615571215591064,0.618685541581737,0
3,0.3,200,1,0.8,0.5,1,0.555640997384151,0.584706671392963,0.570173834388557,0
5,0.01,200,1,0.8,0.5,1,0.362636706027864,0.104135263782015,0.23338598490494,0
5,0.05,200,1,0.8,0.5,1,0.583714544946489,0.572719485022768,0.578217014984629,0
5,0.1,200,1,0.8,0.5,1,0.602038794299027,0.558745252797236,0.580392023548132,0
5,0.3,200,1,0.8,0.5,1,0.544410646195816,0.61726659061307,0.580838618404443,0
7,0.01,200,1,0.8,0.5,1,0.368096173322278,0.0981357943085842,0.233115983815431,0
7,0.05,200,1,0.8,0.5,1,0.560998728399039,0.602935900705528,0.581967314552283,0
7,0.1,200,1,0.8,0.5,1,0.583141457561257,0.601543799294111,0.592342628427684,0
7,0.3,200,1,0.8,0.5,1,0.531489198512422,0.50968000885047,0.520584603681446,0
9,0.01,200,1,0.8,0.5,1,0.357944226487107,0.10581248753855,0.231878357012828,0
9,0.05,200,1,0.8,0.5,1,0.585244229407019,0.580802226044889,0.583023227725954,0
9,0.1,200,1,0.8,0.5,1,0.56685230076485,0.59448133449885,0.58066681763185,0
9,0.3,200,1,0.8,0.5,1,0.551756223895155,0.62760051456879,0.589678369231972,0
3,0.01,200,0.6,1,0.5,1,0.342283280547634,0.151524633331772,0.246903956939703,0
3,0.05,200,0.6,1,0.5,1,0.595167574236418,0.612541465303312,0.603854519769865,0
3,0.1,200,0.6,1,0.5,1,0.592756257924724,0.583336052548262,0.588046155236493,0
3,0.3,200,0.6,1,0.5,1,0.533598572762976,0.529416807790383,0.531507690276679,0
5,0.01,200,0.6,1,0.5,1,0.330942698180268,0.101721580663168,0.216332139421718,0
5,0.05,200,0.6,1,0.5,1,0.546269078191416,0.566807620311821,0.556538349251619,0
5,0.1,200,0.6,1,0.5,1,0.6254930958809,0.520714503770343,0.573103799825621,0
5,0.3,200,0.6,1,0.5,1,0.474706768354286,0.524356815729775,0.499531792042031,0
7,0.01,200,0.6,1,0.5,1,0.330750110198373,0.115004611261888,0.22287736073013,0
7,0.05,200,0.6,1,0.5,1,0.596125954524703,0.598102539618445,0.597114247071574,0
7,0.1,200,0.6,1,0.5,1,0.482247526584726,0.514206878677763,0.498227202631245,0
7,0.3,200,0.6,1,0.5,1,0.477961529918977,0.475051801659928,0.476506665789452,0
9,0.01,200,0.6,1,0.5,1,0.347453677564813,0.113580447565801,0.230517062565307,0
9,0.05,200,0.6,1,0.5,1,0.568037556939089,0.573317303337653,0.570677430138371,0
9,0.1,200,0.6,1,0.5,1,0.561385778322097,0.524504574849073,0.542945176585585,0
9,0.3,200,0.6,1,0.5,1,0.512891075624424,0.551099527989481,0.531995301806953,0
3,0.01,200,0.8,1,0.5,1,0.359147821979444,0.15646313392424,0.257805477951842,0
3,0.05,200,0.8,1,0.5,1,0.599533300822501,0.600362031307605,0.599947666065053,0
3,0.1,200,0.8,1,0.5,1,0.598723871521189,0.627652644337343,0.613188257929266,0
3,0.3,200,0.8,1,0.5,1,0.572974007492735,0.597175667779349,0.585074837636042,0
5,0.01,200,0.8,1,0.5,1,0.35029312126296,0.135200158190324,0.242746639726642,0
5,0.05,200,0.8,1,0.5,1,0.610779433316837,0.608713355116896,0.609746394216866,0
5,0.1,200,0.8,1,0.5,1,0.541242555760469,0.558389170813913,0.549815863287191,0
5,0.3,200,0.8,1,0.5,1,0.573973707906746,0.600588326608475,0.587281017257611,0
7,0.01,200,0.8,1,0.5,1,0.331719924059208,0.0934410759853991,0.212580500022304,0
7,0.05,200,0.8,1,0.5,1,0.579722291675259,0.626430445753469,0.603076368714364,0
7,0.1,200,0.8,1,0.5,1,0.614496338506012,0.626790536058241,0.620643437282127,0
7,0.3,200,0.8,1,0.5,1,0.557354962209448,0.520227371035287,0.538791166622368,0
9,0.01,200,0.8,1,0.5,1,0.34636837617917,0.110560235655681,0.228464305917426,0
9,0.05,200,0.8,1,0.5,1,0.58344698241077,0.582042550126623,0.582744766268697,0
9,0.1,200,0.8,1,0.5,1,0.571086917772183,0.616885224521642,0.593986071146912,0
9,0.3,200,0.8,1,0.5,1,0.494891083798545,0.512009136428055,0.5034501101133,0
3,0.01,200,1,1,0.5,1,0.364942353790205,0.143785597507801,0.254363975649003,0
3,0.05,200,1,1,0.5,1,0.592348484596679,0.59970116241432,0.5960248235055,0
3,0.1,200,1,1,0.5,1,0.60774665926332,0.594024130080101,0.600885394671711,0
3,0.3,200,1,1,0.5,1,0.594418955242366,0.604993056560511,0.599706005901438,0
5,0.01,200,1,1,0.5,1,0.368173363360852,0.0902839423799399,0.229228652870396,0
5,0.05,200,1,1,0.5,1,0.589967392545097,0.561823507270145,0.575895449907621,0
5,0.1,200,1,1,0.5,1,0.563699651689519,0.555078771562343,0.559389211625931,0
5,0.3,200,1,1,0.5,1,0.465017164319801,0.586851013220099,0.52593408876995,0
7,0.01,200,1,1,0.5,1,0.369162548710263,0.117541586167669,0.243352067438966,0
7,0.05,200,1,1,0.5,1,0.549678682883103,0.581790157779893,0.565734420331498,0
7,0.1,200,1,1,0.5,1,0.58199387485881,0.5737339196415,0.577863897250155,0
7,0.3,200,1,1,0.5,1,0.546029910819932,0.635414247342975,0.590722079081453,0
9,0.01,200,1,1,0.5,1,0.373038980698694,0.123104852114774,0.248071916406734,0
9,0.05,200,1,1,0.5,1,0.562965281782013,0.583168704379921,0.573066993080967,0
9,0.1,200,1,1,0.5,1,0.578147316480573,0.564248419319427,0.5711978679,0
9,0.3,200,1,1,0.5,1,0.56461665533408,0.627579900515871,0.596098277924975,0
3,0.01,200,0.6,0.6,1,1,0.296167775742487,0.127162781881946,0.211665278812216,0
3,0.05,200,0.6,0.6,1,1,0.558019986492447,0.566967288606591,0.562493637549519,0
3,0.1,200,0.6,0.6,1,1,0.630062874719387,0.520820984575327,0.575441929647357,0
3,0.3,200,0.6,0.6,1,1,0.524716990393314,0.564146029663564,0.544431510028439,0
5,0.01,200,0.6,0.6,1,1,0.268402969288859,0.0716706162260377,0.170036792757448,0
5,0.05,200,0.6,0.6,1,1,0.524801373216467,0.492965550462749,0.508883461839608,0
5,0.1,200,0.6,0.6,1,1,0.554741227118342,0.537112885868107,0.545927056493225,0
5,0.3,200,0.6,0.6,1,1,0.349816545760119,0.38880222586407,0.369309385812094,0
7,0.01,200,0.6,0.6,1,1,0.256415225000191,0.0726344885226858,0.164524856761439,0
7,0.05,200,0.6,0.6,1,1,0.53040205953815,0.558716152332564,0.544559105935357,0
7,0.1,200,0.6,0.6,1,1,0.49848715208454,0.569292671928986,0.533889912006763,0
7,0.3,200,0.6,0.6,1,1,0.396950645802726,0.419432246982667,0.408191446392696,0
9,0.01,200,0.6,0.6,1,1,0.277471004466029,0.0527958377878598,0.165133421126945,0
9,0.05,200,0.6,0.6,1,1,0.475720229713386,0.508228231496185,0.491974230604786,0
9,0.1,200,0.6,0.6,1,1,0.531375868928589,0.535503578339334,0.533439723633962,0
9,0.3,200,0.6,0.6,1,1,0.602492375091898,0.486014875051078,0.544253625071488,0
3,0.01,200,0.8,0.6,1,1,0.323140064648739,0.153150694736819,0.238145379692779,0
3,0.05,200,0.8,0.6,1,1,0.560477904630311,0.599833033641258,0.580155469135784,0
3,0.1,200,0.8,0.6,1,1,0.540981119763832,0.655970426950722,0.598475773357277,0
3,0.3,200,0.8,0.6,1,1,0.499355333966836,0.449531682801036,0.474443508383936,0
5,0.05,200,0.8,0.6,1,1,0.5641993437806,0.599844276421261,0.58202181010093,0
5,0.1,200,0.8,0.6,1,1,0.598009430309551,0.563468785807689,0.58073910805862,0
5,0.3,200,0.8,0.6,1,1,0.407078341815757,0.479728818585108,0.443403580200432,0
7,0.01,200,0.8,0.6,1,1,0.285886491221068,0.137480119761905,0.211683305491486,0
7,0.05,200,0.8,0.6,1,1,0.555085548031145,0.611699033649858,0.583392290840502,0
7,0.1,200,0.8,0.6,1,1,0.519656264187955,0.585245170011723,0.552450717099839,0
7,0.3,200,0.8,0.6,1,1,0.473924090875027,0.505312736507467,0.489618413691247,0
9,0.01,200,0.8,0.6,1,1,0.286552366025064,0.0928518801456121,0.189702123085338,0
9,0.05,200,0.8,0.6,1,1,0.498945931453773,0.553073522928151,0.526009727190962,0
9,0.1,200,0.8,0.6,1,1,0.55190153137744,0.557843100200596,0.554872315789018,0
9,0.3,200,0.8,0.6,1,1,0.510938233343756,0.485970301091263,0.498454267217509,0
3,0.01,200,1,0.6,1,1,0.322232608792669,0.161314559095183,0.241773583943926,0
3,0.05,200,1,0.6,1,1,0.538087968783963,0.623310733570768,0.580699351177365,0
3,0.1,200,1,0.6,1,1,0.578781624903049,0.63491172406031,0.606846674481679,0
3,0.3,200,1,0.6,1,1,0.573955938925051,0.61241624128504,0.593186090105046,0
5,0.05,200,1,0.6,1,1,0.551325555376819,0.61516756599737,0.583246560687094,0
5,0.1,200,1,0.6,1,1,0.510228391583095,0.603552029737694,0.556890210660395,0
5,0.3,200,1,0.6,1,1,0.542610699541805,0.619460335583502,0.581035517562653,0
7,0.01,200,1,0.6,1,1,0.30388177098078,0.122486799230749,0.213184285105764,0
7,0.05,200,1,0.6,1,1,0.57061925551116,0.598936496198989,0.584777875855075,0
7,0.1,200,1,0.6,1,1,0.491288720475702,0.621382753933048,0.556335737204375,0
7,0.3,200,1,0.6,1,1,0.495419684548936,0.598746409935828,0.547083047242382,0
9,0.01,200,1,0.6,1,1,0.29999894714188,0.132063445775204,0.216031196458542,0
9,0.05,200,1,0.6,1,1,0.520779088643062,0.570251956322136,0.545515522482599,0
9,0.1,200,1,0.6,1,1,0.51179753322905,0.56902736700879,0.54041245011892,0
9,0.3,200,1,0.6,1,1,0.485606265853386,0.519651996496721,0.502629131175053,0
3,0.01,200,0.6,0.8,1,1,0.324396704953642,0.12614470759823,0.225270706275936,0
3,0.05,200,0.6,0.8,1,1,0.608119193513204,0.614478892925789,0.611299043219496,0
3,0.1,200,0.6,0.8,1,1,0.57148924682685,0.631808711124762,0.601648978975806,0
3,0.3,200,0.6,0.8,1,1,0.512801775228968,0.509116003644817,0.510958889436893,0
5,0.01,200,0.6,0.8,1,1,0.266052062280539,0.0614213488785555,0.163736705579547,0
5,0.05,200,0.6,0.8,1,1,0.58865554368518,0.609164066826345,0.598909805255762,0
5,0.1,200,0.6,0.8,1,1,0.512638231421823,0.564149436379627,0.538393833900725,0
5,0.3,200,0.6,0.8,1,1,0.525708078243943,0.535144384229105,0.530426231236524,0
7,0.01,200,0.6,0.8,1,1,0.257385604051987,0.0788326231289297,0.168109113590459,0
7,0.05,200,0.6,0.8,1,1,0.525568589514606,0.567231210963926,0.546399900239266,0
7,0.1,200,0.6,0.8,1,1,0.504323619621606,0.454249721707089,0.479286670664348,0
7,0.3,200,0.6,0.8,1,1,0.432718183575166,0.398630745769276,0.415674464672221,0
9,0.01,200,0.6,0.8,1,1,0.287188966712573,0.0510309927450673,0.16910997972882,0
9,0.05,200,0.6,0.8,1,1,0.528234537950865,0.586401622660312,0.557318080305589,0
9,0.1,200,0.6,0.8,1,1,0.559550539212416,0.476075321275486,0.517812930243951,0
9,0.3,200,0.6,0.8,1,1,0.487644132920319,0.458522838716918,0.473083485818619,0
3,0.01,200,0.8,0.8,1,1,0.349050421874808,0.153714346580686,0.251382384227747,0
3,0.05,200,0.8,0.8,1,1,0.624346347366248,0.652144258557704,0.638245302961976,0
3,0.1,200,0.8,0.8,1,1,0.554670130199132,0.62572102266593,0.590195576432531,0
3,0.3,200,0.8,0.8,1,1,0.500493418222045,0.549304399513019,0.524898908867532,0
5,0.01,200,0.8,0.8,1,1,0.307270140328456,0.12942981109877,0.218349975713613,0
5,0.05,200,0.8,0.8,1,1,0.539964704812825,0.60762645688172,0.573795580847273,0
5,0.1,200,0.8,0.8,1,1,0.564954660473936,0.639690201794811,0.602322431134374,0
5,0.3,200,0.8,0.8,1,1,0.444432295034497,0.488099541485804,0.46626591826015,0
7,0.01,200,0.8,0.8,1,1,0.301415202234677,0.116081196555146,0.208748199394912,0
7,0.05,200,0.8,0.8,1,1,0.550426422092948,0.605552156710603,0.577989289401775,0
7,0.3,200,0.8,0.8,1,1,0.426719456604809,0.488925465173423,0.457822460889116,0
9,0.01,200,0.8,0.8,1,1,0.306852602577288,0.137730620175707,0.222291611376497,0
9,0.05,200,0.8,0.8,1,1,0.522666345329234,0.617013341983051,0.569839843656142,0
9,0.1,200,0.8,0.8,1,1,0.437629254814612,0.539773826662575,0.488701540738593,0
9,0.3,200,0.8,0.8,1,1,0.416213982092933,0.497689742445374,0.456951862269153,0
3,0.01,200,1,0.8,1,1,0.343270552449196,0.160046705414873,0.251658628932034,0
3,0.05,200,1,0.8,1,1,0.538643229791948,0.649368260833641,0.594005745312794,0
3,0.1,200,1,0.8,1,1,0.582525062024253,0.653244887975,0.617884974999626,0
3,0.3,200,1,0.8,1,1,0.529424611742549,0.585990094352515,0.557707353047532,0
5,0.01,200,1,0.8,1,1,0.335768988716212,0.126816910739307,0.23129294972776,0
5,0.05,200,1,0.8,1,1,0.52833384895634,0.617131120105751,0.572732484531046,0
5,0.1,200,1,0.8,1,1,0.519642216027455,0.6127980592406,0.566220137634027,0
5,0.3,200,1,0.8,1,1,0.515587862388386,0.495226319173357,0.505407090780871,0
7,0.01,200,1,0.8,1,1,0.319214427444175,0.0985523571542579,0.208883392299216,0
7,0.05,200,1,0.8,1,1,0.520408649258434,0.604925637106502,0.562667143182468,0
7,0.1,200,1,0.8,1,1,0.511725618472456,0.583550586416018,0.547638102444237,0
7,0.3,200,1,0.8,1,1,0.432572237066353,0.476944421678778,0.454758329372566,0
9,0.01,200,1,0.8,1,1,0.315232431760276,0.0918342501071374,0.203533340933707,0
9,0.05,200,1,0.8,1,1,0.529708844401393,0.567572444791236,0.548640644596314,0
9,0.1,200,1,0.8,1,1,0.504131403941323,0.580407312227903,0.542269358084613,0
9,0.3,200,1,0.8,1,1,0.472147283756752,0.517717259031616,0.494932271394184,0
3,0.01,200,0.6,1,1,1,0.325647627997091,0.119704206607434,0.222675917302262,0
3,0.05,200,0.6,1,1,1,0.57422086208444,0.62464038492304,0.59943062350374,0
3,0.1,200,0.6,1,1,1,0.564590821653655,0.597637787494408,0.581114304574031,0
3,0.3,200,0.6,1,1,1,0.504371612832017,0.522023160303095,0.513197386567556,0
5,0.01,200,0.6,1,1,1,0.298617597624063,0.0843297336824409,0.191473665653252,0
5,0.05,200,0.6,1,1,1,0.59338702722192,0.540914001103474,0.567150514162697,0
5,0.1,200,0.6,1,1,1,0.503163176737996,0.515269587088454,0.509216381913225,0
5,0.3,200,0.6,1,1,1,0.478176338369518,0.359119227074053,0.418647782721786,0
7,0.01,200,0.6,1,1,1,0.311235477856209,0.0565139959535876,0.183874736904898,0
7,0.05,200,0.6,1,1,1,0.580486732810364,0.548597947114476,0.56454233996242,0
7,0.1,200,0.6,1,1,1,0.582040509237406,0.553553615945102,0.567797062591254,0
7,0.3,200,0.6,1,1,1,0.457548103100054,0.539771350849906,0.49865972697498,0
9,0.01,200,0.6,1,1,1,0.28517799726271,0.06708895066811,0.17613347396541,0
9,0.05,200,0.6,1,1,1,0.557970942408674,0.609448368924997,0.583709655666836,0
9,0.1,200,0.6,1,1,1,0.583314440769471,0.595260632873391,0.589287536821431,0
9,0.3,200,0.6,1,1,1,0.45014529501571,0.44975640224292,0.449950848629315,0
3,0.01,200,0.8,1,1,1,0.331957242359904,0.147488865397617,0.239723053878761,0
3,0.05,200,0.8,1,1,1,0.591771546862039,0.601984782604404,0.596878164733222,0
3,0.1,200,0.8,1,1,1,0.606906188413226,0.614892672858164,0.610899430635695,0
3,0.3,200,0.8,1,1,1,0.609273472183741,0.593258357039574,0.601265914611658,0
5,0.01,200,0.8,1,1,1,0.319678635935493,0.122999507386762,0.221339071661127,0
5,0.05,200,0.8,1,1,1,0.542430992011991,0.593671321953309,0.56805115698265,0
5,0.1,200,0.8,1,1,1,0.594856325038554,0.635473423946954,0.615164874492754,0
5,0.3,200,0.8,1,1,1,0.469914513515996,0.570613619607145,0.520264066561571,0
7,0.01,200,0.8,1,1,1,0.302542584435407,0.0944855451487239,0.198514064792065,0
7,0.05,200,0.8,1,1,1,0.565179455714939,0.586969312295312,0.576074384005125,0
7,0.1,200,0.8,1,1,1,0.568481709476148,0.564070394409001,0.566276051942574,0
7,0.3,200,0.8,1,1,1,0.54025593505128,0.536422315294079,0.53833912517268,0
9,0.01,200,0.8,1,1,1,0.293205814797629,0.128742826565563,0.210974320681596,0
9,0.05,200,0.8,1,1,1,0.5256009133836,0.581226354867578,0.553413634125589,0
9,0.1,200,0.8,1,1,1,0.524494317302584,0.558929152589751,0.541711734946168,0
9,0.3,200,0.8,1,1,1,0.434136951639025,0.51498113407189,0.474559042855457,0
3,0.01,200,1,1,1,1,0.318156597613126,0.173582931501452,0.245869764557289,0
3,0.05,200,1,1,1,1,0.533657937105759,0.622262794002701,0.57796036555423,0
3,0.1,200,1,1,1,1,0.526458712510114,0.616270413161389,0.571364562835752,0
3,0.3,200,1,1,1,1,0.569375529532399,0.562526943988658,0.565951236760528,0
5,0.01,200,1,1,1,1,0.321670112557826,0.119434353769822,0.220552233163824,0
5,0.05,200,1,1,1,1,0.521673399093579,0.612620472298337,0.567146935695958,0
5,0.1,200,1,1,1,1,0.524180799919923,0.560905819334653,0.542543309627288,0
5,0.3,200,1,1,1,1,0.476291604195377,0.512633794737279,0.494462699466328,0
7,0.01,200,1,1,1,1,0.30664019853214,0.096559672176603,0.201599935354371,0
7,0.05,200,1,1,1,1,0.471985680965889,0.568852853267944,0.520419267116916,0
7,0.1,200,1,1,1,1,0.487262415036964,0.536884045974233,0.512073230505598,0
7,0.3,200,1,1,1,1,0.509487861967616,0.571964234245573,0.540726048106595,0
9,0.01,200,1,1,1,1,0.303134093950296,0.0970365952379251,0.200085344594111,0
9,0.05,200,1,1,1,1,0.496089502411733,0.580968133884659,0.538528818148196,0
9,0.1,200,1,1,1,1,0.475735918048024,0.541915991237456,0.50882595464274,0
9,0.3,200,1,1,1,1,0.495414469656167,0.582134036800587,0.538774253228377,0
3,0.01,200,0.6,0.6,2,1,0.244858544758071,0.0702243275573652,0.157541436157718,0
3,0.05,200,0.6,0.6,2,1,0.571335922619217,0.585154429927875,0.578245176273546,0
3,0.1,200,0.6,0.6,2,1,0.551051500247819,0.581390625503259,0.566221062875539,0
3,0.3,200,0.6,0.6,2,1,0.445514184625923,0.431939644239655,0.438726914432789,0
5,0.01,200,0.6,0.6,2,1,0.216217414408208,0.0275282689997034,0.121872841703956,0
5,0.05,200,0.6,0.6,2,1,0.519413845439388,0.571229686751997,0.545321766095692,0
5,0.1,200,0.6,0.6,2,1,0.508737237431932,0.519105468050598,0.513921352741265,0
5,0.3,200,0.6,0.6,2,1,0.507421215070565,0.489139172098593,0.498280193584579,0
7,0.01,200,0.6,0.6,2,1,0.192508402956582,0.024578885647865,0.108543644302223,0
7,0.05,200,0.6,0.6,2,1,0.487645945983482,0.52628214300172,0.506964044492601,0
7,0.3,200,0.6,0.6,2,1,0.488844030991463,0.327361489973131,0.408102760482297,0
9,0.01,200,0.6,0.6,2,1,0.208776905644999,0.0269234870429058,0.117850196343952,0
9,0.05,200,0.6,0.6,2,1,0.497760747556765,0.512269123601512,0.505014935579139,0
9,0.1,200,0.6,0.6,2,1,0.453101034283936,0.575347161414729,0.514224097849333,0
9,0.3,200,0.6,0.6,2,1,0.451828806071443,0.482534981997987,0.467181894034715,0
3,0.01,200,0.8,0.6,2,1,0.294768034456949,0.105037969032962,0.199903001744956,0
3,0.05,200,0.8,0.6,2,1,0.60411197712506,0.648429697218256,0.626270837171659,0
3,0.1,200,0.8,0.6,2,1,0.604421697939358,0.620490281787626,0.612455989863492,0
3,0.3,200,0.8,0.6,2,1,0.570036880301037,0.597827133257914,0.583932006779475,0
5,0.01,200,0.8,0.6,2,1,0.248732025794092,0.12432425519408,0.186528140494086,0
5,0.05,200,0.8,0.6,2,1,0.534266226653839,0.602768533417156,0.568517380035498,0
5,0.1,200,0.8,0.6,2,1,0.52404596106245,0.625103863199593,0.574574912131021,0
5,0.3,200,0.8,0.6,2,1,0.536168746815385,0.559029110972512,0.547598928893948,0
7,0.01,200,0.8,0.6,2,1,0.276295937128499,0.121663587631914,0.198979762380206,0
7,0.05,200,0.8,0.6,2,1,0.482097093864025,0.581100409170242,0.531598751517133,0
7,0.1,200,0.8,0.6,2,1,0.507390554716739,0.620769503424109,0.564080029070424,0
7,0.3,200,0.8,0.6,2,1,0.483901837979473,0.464816289754443,0.474359063866958,0
9,0.01,200,0.8,0.6,2,1,0.239785090156757,0.0925526075278377,0.166168848842297,0
9,0.05,200,0.8,0.6,2,1,0.509328166563953,0.570855800207869,0.540091983385911,0
9,0.1,200,0.8,0.6,2,1,0.51809806483636,0.549101133489102,0.533599599162731,0
9,0.3,200,0.8,0.6,2,1,0.38956717034279,0.268479631131044,0.329023400736917,0
3,0.01,200,1,0.6,2,1,0.303397462128421,0.169079025807655,0.236238243968038,0
3,0.05,200,1,0.6,2,1,0.554876896928004,0.654392790165463,0.604634843546733,0
3,0.1,200,1,0.6,2,1,0.550659530847576,0.630045176079733,0.590352353463654,0
3,0.3,200,1,0.6,2,1,0.630696825220037,0.624958761423118,0.627827793321578,0
5,0.01,200,1,0.6,2,1,0.264881964104546,0.163331325014529,0.214106644559537,0
5,0.05,200,1,0.6,2,1,0.508005406369583,0.601231368964206,0.554618387666894,0
5,0.1,200,1,0.6,2,1,0.497293284049782,0.654412263125471,0.575852773587626,0
5,0.3,200,1,0.6,2,1,0.45287459727785,0.510084194766615,0.481479396022232,0
7,0.01,200,1,0.6,2,1,0.244925959049755,0.151433792736453,0.198179875893104,0
7,0.05,200,1,0.6,2,1,0.515502536488947,0.606604815296175,0.561053675892561,0
7,0.1,200,1,0.6,2,1,0.507918893138685,0.623565338811298,0.565742115974991,0
7,0.3,200,1,0.6,2,1,0.444905035269145,0.428820212940342,0.436862624104744,0
9,0.01,200,1,0.6,2,1,0.238581571256565,0.136744294103577,0.187662932680071,0
9,0.05,200,1,0.6,2,1,0.48855724523352,0.578800868265089,0.533679056749304,0
9,0.1,200,1,0.6,2,1,0.534828988956384,0.557457951330101,0.546143470143243,0
9,0.3,200,1,0.6,2,1,0.510424060344584,0.619122296123206,0.564773178233895,0
3,0.01,200,0.6,0.8,2,1,0.256726262596658,0.0893705210546227,0.173048391825641,0
3,0.05,200,0.6,0.8,2,1,0.597903089966923,0.592968098615971,0.595435594291447,0
3,0.1,200,0.6,0.8,2,1,0.560369842585886,0.51809407608641,0.539231959336148,0
3,0.3,200,0.6,0.8,2,1,0.51388499912623,0.511180623838447,0.512532811482338,0
5,0.01,200,0.6,0.8,2,1,0.229826366091033,0.0538408770048991,0.141833621547966,0
